query_id,workflow_id,workflow_task,query,intent,requirement_groups,candidate_tools,expected_groups,primary_hit,any_hit,primary_recall,recall,missed_groups,missed_purposes,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path,judged_recall,judged_notes,was_judged
workflow-004-q2,4,"Publish approved carousel content from a Trello workflow to LinkedIn, add a first comment, update Trello status/logs, and adjust the Trello board workflow structure.",publish carousel content to LinkedIn with a first comment,Upload carousel media and text to LinkedIn as a post and add a designated follow-up comment.,"[{'acceptable_tool_slugs': ['LINKEDIN_CREATE_LINKED_IN_POST'], 'purpose': 'publish post to LinkedIn'}, {'acceptable_tool_slugs': ['LINKEDIN_CREATE_COMMENT_ON_POST'], 'purpose': 'add first comment to LinkedIn post'}]","['LINKEDIN_CREATE_COMMENT_ON_POST', 'LINKEDIN_CREATE_LINKED_IN_POST', 'LINKEDIN_DELETE_POST', 'LINKEDIN_GET_MY_INFO', 'LINKEDIN_GET_POST_CONTENT', 'TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD', 'TRELLO_ADD_LISTS', 'TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD', 'TRELLO_GET_LISTS_CARDS_BY_ID_LIST', 'TRELLO_UPDATE_CARDS_ID_LIST_BY_ID_CARD']",2,True,True,0.5,0.5,LINKEDIN_CREATE_COMMENT_ON_POST,add first comment to LinkedIn post,LINKEDIN_DELETE_POST; LINKEDIN_GET_COMPANY_INFO; LINKEDIN_GET_MY_INFO; LINKEDIN_GET_POST_CONTENT; LINKEDIN_INITIALIZE_IMAGE_UPLOAD; LINKEDIN_REGISTER_IMAGE_UPLOAD,LINKEDIN_CREATE_LINKED_IN_POST,LINKEDIN_GET_MY_INFO; LINKEDIN_INITIALIZE_IMAGE_UPLOAD; LINKEDIN_GET_POST_CONTENT; LINKEDIN_REGISTER_IMAGE_UPLOAD; LINKEDIN_DELETE_POST; LINKEDIN_GET_COMPANY_INFO,linkedin,2.19,2.19,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-004-q2.json,0.5,,True
workflow-004-q3,4,"Publish approved carousel content from a Trello workflow to LinkedIn, add a first comment, update Trello status/logs, and adjust the Trello board workflow structure.",update Trello card status and activity logs,Move the published card to a completed list on Trello and append execution details to the card's activity log.,"[{'acceptable_tool_slugs': ['TRELLO_UPDATE_CARDS_ID_LIST_BY_ID_CARD'], 'purpose': 'move Trello card to completed list'}, {'acceptable_tool_slugs': ['TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD'], 'purpose': 'append activity logs as a comment on the card'}]","['LINKEDIN_CREATE_COMMENT_ON_POST', 'LINKEDIN_CREATE_LINKED_IN_POST', 'LINKEDIN_DELETE_POST', 'LINKEDIN_GET_MY_INFO', 'LINKEDIN_GET_POST_CONTENT', 'TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD', 'TRELLO_ADD_LISTS', 'TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD', 'TRELLO_GET_LISTS_CARDS_BY_ID_LIST', 'TRELLO_UPDATE_CARDS_ID_LIST_BY_ID_CARD']",2,True,True,0.5,1.0,,,TRELLO_ADD_CARDS_ATTACHMENTS_BY_ID_CARD; TRELLO_ADD_CARDS_ID_LABELS_BY_ID_CARD; TRELLO_CREATE_BOARD_LABEL; TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD; TRELLO_GET_CARDS_BY_ID_CARD; TRELLO_UPDATE_CARDS_BY_ID_CARD,TRELLO_ADD_CARDS_ATTACHMENTS_BY_ID_CARD; TRELLO_UPDATE_CARDS_BY_ID_CARD; TRELLO_UPDATE_CARDS_ID_LIST_BY_ID_CARD,TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD; TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD; TRELLO_GET_CARDS_BY_ID_CARD; TRELLO_CREATE_BOARD_LABEL; TRELLO_ADD_CARDS_ID_LABELS_BY_ID_CARD,trello,2.08,2.08,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-004-q3.json,1.0,,False
workflow-004-q4,4,"Publish approved carousel content from a Trello workflow to LinkedIn, add a first comment, update Trello status/logs, and adjust the Trello board workflow structure.",modify Trello board workflow lists and structure,"Add, remove, or rearrange lists on the Trello board to adjust the overall publishing workflow structure.","[{'acceptable_tool_slugs': ['TRELLO_ADD_LISTS'], 'purpose': 'add new lists to modify board structure'}]","['LINKEDIN_CREATE_COMMENT_ON_POST', 'LINKEDIN_CREATE_LINKED_IN_POST', 'LINKEDIN_DELETE_POST', 'LINKEDIN_GET_MY_INFO', 'LINKEDIN_GET_POST_CONTENT', 'TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD', 'TRELLO_ADD_LISTS', 'TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD', 'TRELLO_GET_LISTS_CARDS_BY_ID_LIST', 'TRELLO_UPDATE_CARDS_ID_LIST_BY_ID_CARD']",1,True,True,1.0,1.0,,,TRELLO_GET_BOARDS_CARDS_BY_ID_BOARD_BY_FILTER; TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD; TRELLO_GET_CARDS_BY_ID_CARD; TRELLO_GET_LISTS_BY_ID_LIST; TRELLO_GET_MEMBERS_BOARDS_BY_ID_MEMBER; TRELLO_UPDATE_CARDS_BY_ID_CARD; TRELLO_UPDATE_LISTS_BY_ID_LIST; TRELLO_UPDATE_LISTS_NAME_BY_ID_LIST; TRELLO_UPDATE_LISTS_POS_BY_ID_LIST,TRELLO_GET_BOARDS_LISTS_BY_ID_BOARD; TRELLO_ADD_LISTS; TRELLO_UPDATE_LISTS_BY_ID_LIST; TRELLO_UPDATE_CARDS_BY_ID_CARD,TRELLO_GET_MEMBERS_BOARDS_BY_ID_MEMBER; TRELLO_GET_LISTS_BY_ID_LIST; TRELLO_UPDATE_LISTS_NAME_BY_ID_LIST; TRELLO_UPDATE_LISTS_POS_BY_ID_LIST; TRELLO_GET_BOARDS_CARDS_BY_ID_BOARD_BY_FILTER; TRELLO_GET_CARDS_BY_ID_CARD,trello,2.23,2.23,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-004-q4.json,1.0,,False
workflow-005-q1,5,"Manage a partner-operations pipeline across Gmail, ClickUp, and Notion: create outreach drafts and task handoffs, inspect and update existing handoffs, scan recent email threads against CRM records, and write evidence-supported CRM status updates.",search and read recent Gmail email threads,Scan incoming email threads to review communication history with partners.,"[{'acceptable_tool_slugs': ['GMAIL_LIST_THREADS', 'GMAIL_FETCH_EMAILS'], 'purpose': 'Search and retrieve recent Gmail threads'}]","['CLICKUP_CREATE_TASK', 'CLICKUP_GET_TASK', 'CLICKUP_GET_TASKS', 'CLICKUP_UPDATE_TASK', 'GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_FETCH_MESSAGE_BY_THREAD_ID', 'GMAIL_GET_DRAFT', 'GMAIL_LIST_THREADS', 'NOTION_FETCH_DATABASE', 'NOTION_FETCH_ROW', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE']",1,True,True,1.0,1.0,,,GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_FETCH_MESSAGE_BY_THREAD_ID; GMAIL_GET_ATTACHMENT; GMAIL_GET_PROFILE; GMAIL_LIST_LABELS; GMAIL_MODIFY_THREAD_LABELS,GMAIL_LIST_THREADS; GMAIL_FETCH_MESSAGE_BY_THREAD_ID,GMAIL_GET_PROFILE; GMAIL_FETCH_EMAILS; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_LIST_LABELS; GMAIL_MODIFY_THREAD_LABELS; GMAIL_GET_ATTACHMENT,gmail,3.0,3.01,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-005-q1.json,1.0,,False
workflow-005-q2,5,"Manage a partner-operations pipeline across Gmail, ClickUp, and Notion: create outreach drafts and task handoffs, inspect and update existing handoffs, scan recent email threads against CRM records, and write evidence-supported CRM status updates.",search and retrieve ClickUp tasks and Notion CRM records,Inspect existing partner-operations handoffs and CRM statuses to check current progress.,"[{'acceptable_tool_slugs': ['CLICKUP_GET_TASKS'], 'purpose': 'Retrieve ClickUp tasks'}, {'acceptable_tool_slugs': ['NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_SEARCH_NOTION_PAGE'], 'purpose': 'Retrieve Notion CRM records'}]","['CLICKUP_CREATE_TASK', 'CLICKUP_GET_TASK', 'CLICKUP_GET_TASKS', 'CLICKUP_UPDATE_TASK', 'GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_FETCH_MESSAGE_BY_THREAD_ID', 'GMAIL_GET_DRAFT', 'GMAIL_LIST_THREADS', 'NOTION_FETCH_DATABASE', 'NOTION_FETCH_ROW', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE']",2,True,True,0.5,0.5,NOTION_QUERY_DATABASE_WITH_FILTER | NOTION_SEARCH_NOTION_PAGE,Retrieve Notion CRM records,CLICKUP_CREATE_TASK; CLICKUP_GET_LIST; CLICKUP_GET_LIST_VIEWS; CLICKUP_GET_TASK; CLICKUP_GET_VIEW; CLICKUP_GET_VIEW_TASKS,CLICKUP_GET_VIEW_TASKS; CLICKUP_GET_TASKS,CLICKUP_GET_VIEW; CLICKUP_GET_TASK; CLICKUP_GET_LIST_VIEWS; CLICKUP_GET_LIST; CLICKUP_CREATE_TASK,clickup,3.12,3.12,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-005-q2.json,0.5,,True
workflow-005-q3,5,"Manage a partner-operations pipeline across Gmail, ClickUp, and Notion: create outreach drafts and task handoffs, inspect and update existing handoffs, scan recent email threads against CRM records, and write evidence-supported CRM status updates.",create Gmail draft emails for partner outreach,Generate new outreach message drafts in Gmail based on the pipeline stage.,"[{'acceptable_tool_slugs': ['GMAIL_CREATE_EMAIL_DRAFT'], 'purpose': 'Create Gmail email drafts for outreach'}]","['CLICKUP_CREATE_TASK', 'CLICKUP_GET_TASK', 'CLICKUP_GET_TASKS', 'CLICKUP_UPDATE_TASK', 'GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_FETCH_MESSAGE_BY_THREAD_ID', 'GMAIL_GET_DRAFT', 'GMAIL_LIST_THREADS', 'NOTION_FETCH_DATABASE', 'NOTION_FETCH_ROW', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE']",1,True,True,1.0,1.0,,,GMAIL_GET_DRAFT; GMAIL_LIST_DRAFTS; GMAIL_SEARCH_PEOPLE; GMAIL_SEND_DRAFT; GMAIL_SEND_EMAIL; GMAIL_UPDATE_DRAFT,GMAIL_CREATE_EMAIL_DRAFT,GMAIL_GET_DRAFT; GMAIL_UPDATE_DRAFT; GMAIL_SEND_DRAFT; GMAIL_LIST_DRAFTS; GMAIL_SEARCH_PEOPLE; GMAIL_SEND_EMAIL,gmail,3.14,3.14,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-005-q3.json,1.0,,False
workflow-005-q4,5,"Manage a partner-operations pipeline across Gmail, ClickUp, and Notion: create outreach drafts and task handoffs, inspect and update existing handoffs, scan recent email threads against CRM records, and write evidence-supported CRM status updates.",create and update ClickUp tasks,Set up new task handoffs and update existing items as the pipeline progresses.,"[{'acceptable_tool_slugs': ['CLICKUP_CREATE_TASK'], 'purpose': 'Create new ClickUp tasks'}, {'acceptable_tool_slugs': ['CLICKUP_UPDATE_TASK'], 'purpose': 'Update existing ClickUp tasks'}]","['CLICKUP_CREATE_TASK', 'CLICKUP_GET_TASK', 'CLICKUP_GET_TASKS', 'CLICKUP_UPDATE_TASK', 'GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_FETCH_MESSAGE_BY_THREAD_ID', 'GMAIL_GET_DRAFT', 'GMAIL_LIST_THREADS', 'NOTION_FETCH_DATABASE', 'NOTION_FETCH_ROW', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE']",2,True,True,1.0,1.0,,,CLICKUP_CREATE_TASK_COMMENT; CLICKUP_GET_FOLDERLESS_LISTS; CLICKUP_GET_LIST; CLICKUP_GET_SPACES; CLICKUP_GET_TASK; CLICKUP_GET_TASKS; CLICKUP_GET_TEAMS,CLICKUP_GET_TASKS; CLICKUP_CREATE_TASK; CLICKUP_UPDATE_TASK,CLICKUP_GET_TASK; CLICKUP_GET_LIST; CLICKUP_GET_SPACES; CLICKUP_CREATE_TASK_COMMENT; CLICKUP_GET_FOLDERLESS_LISTS; CLICKUP_GET_TEAMS,clickup,2.84,2.84,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-005-q4.json,1.0,,False
workflow-005-q5,5,"Manage a partner-operations pipeline across Gmail, ClickUp, and Notion: create outreach drafts and task handoffs, inspect and update existing handoffs, scan recent email threads against CRM records, and write evidence-supported CRM status updates.",write evidence-supported updates in Notion CRM records,Log verified status updates backed by email and task evidence into the CRM.,"[{'acceptable_tool_slugs': ['NOTION_UPDATE_PAGE'], 'purpose': 'Update Notion CRM records with status updates'}]","['CLICKUP_CREATE_TASK', 'CLICKUP_GET_TASK', 'CLICKUP_GET_TASKS', 'CLICKUP_UPDATE_TASK', 'GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_FETCH_MESSAGE_BY_THREAD_ID', 'GMAIL_GET_DRAFT', 'GMAIL_LIST_THREADS', 'NOTION_FETCH_DATABASE', 'NOTION_FETCH_ROW', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE']",1,False,False,0.0,0.0,NOTION_UPDATE_PAGE,Update Notion CRM records with status updates,NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_FETCH_BLOCK_CONTENTS; NOTION_QUERY_DATABASE; NOTION_QUERY_DATABASE_WITH_FILTER; NOTION_UPDATE_BLOCK; NOTION_UPDATE_ROW_DATABASE,NOTION_UPDATE_ROW_DATABASE; NOTION_UPDATE_BLOCK,NOTION_QUERY_DATABASE_WITH_FILTER; NOTION_QUERY_DATABASE; NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_FETCH_BLOCK_CONTENTS,notion,3.49,3.49,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-005-q5.json,1.0,group 1 <- NOTION_UPDATE_ROW_DATABASE (high),True
workflow-007-q1,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",read recent emails,Retrieve incoming emails to extract personal productivity signals and messages.,"[{'acceptable_tool_slugs': ['GMAIL_FETCH_EMAILS'], 'purpose': 'read recent emails'}]","['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",1,True,True,1.0,1.0,,,GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_FETCH_MESSAGE_BY_THREAD_ID; GMAIL_GET_ATTACHMENT; GMAIL_GET_PROFILE; GMAIL_LIST_LABELS; GMAIL_LIST_THREADS,GMAIL_FETCH_EMAILS; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID,GMAIL_GET_PROFILE; GMAIL_LIST_LABELS; GMAIL_GET_ATTACHMENT; GMAIL_FETCH_MESSAGE_BY_THREAD_ID; GMAIL_LIST_THREADS,gmail,2.62,2.62,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-007-q1.json,1.0,,False
workflow-007-q2,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",get calendar events,Access calendar schedules and events to analyze time management and productivity.,"[{'acceptable_tool_slugs': ['GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS'], 'purpose': 'get calendar events'}]","['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",1,True,True,1.0,1.0,,,GMAIL_FETCH_EMAILS; GMAIL_SEARCH_PEOPLE; GOOGLECALENDAR_EVENTS_GET; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_LIST_CALENDARS,GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS; GOOGLECALENDAR_EVENTS_GET,GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_EVENTS_LIST; GMAIL_FETCH_EMAILS; GMAIL_SEARCH_PEOPLE,googlecalendar; gmail,3.7,3.7,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-007-q2.json,1.0,,False
workflow-007-q5,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",read incoming sms messages,Fetch text messages to monitor personal SMS productivity signals.,"[{'acceptable_tool_slugs': ['CLICKSEND_GET_SMS_INBOUND'], 'purpose': 'read incoming sms messages'}]","['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",1,False,True,0.0,1.0,,,CLICKSEND_SMS_INBOUND_READ_BY_MESSAGE_ID_PUT; CLICKSEND_SMS_INBOUND_READ_PUT; TELTEL_GET_SMS_LIST; TELTEL_RECEIVE_INBOUND_SMS,CLICKSEND_SMS_INBOUND_READ_PUT; CLICKSEND_SMS_INBOUND_READ_BY_MESSAGE_ID_PUT; TELTEL_RECEIVE_INBOUND_SMS,CLICKSEND_GET_SMS_INBOUND; TELTEL_GET_SMS_LIST,clicksend; teltel,6.73,6.73,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-007-q5.json,1.0,,False
workflow-007-q6,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",configure sms sending and receiving,Set up and manage SMS communication settings to send and receive text messages.,"[{'acceptable_tool_slugs': ['CLICKSEND_CREATE_SMS_SEND'], 'purpose': 'send sms messages'}, {'acceptable_tool_slugs': ['CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND'], 'purpose': 'configure receiving sms'}]","['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",2,True,True,0.5,0.5,CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND | CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND,configure receiving sms,CLICKSEND_DELETE_SMS_CANCEL; CLICKSEND_GET_SMS_HISTORY; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_SMS_PRICE_POST; CLICKSEND_USER_COUNTRIES_GET; GMAIL_SEND_EMAIL,CLICKSEND_CREATE_SMS_SEND,CLICKSEND_SMS_PRICE_POST; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_GET_SMS_HISTORY; CLICKSEND_USER_COUNTRIES_GET; CLICKSEND_DELETE_SMS_CANCEL; GMAIL_SEND_EMAIL,clicksend; gmail,3.06,3.06,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-007-q6.json,0.5,,True
workflow-007-q7,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",manage calendar access and events,"Update, create, or modify calendar permissions and schedule events.","[{'acceptable_tool_slugs': ['CAL_CONNECT_TO_CALENDAR', 'GOOGLECALENDAR_LIST_CALENDARS'], 'purpose': 'manage calendar access'}, {'acceptable_tool_slugs': ['GOOGLECALENDAR_BATCH_EVENTS'], 'purpose': 'manage calendar events'}]","['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",2,False,True,0.0,0.5,GOOGLECALENDAR_BATCH_EVENTS,manage calendar events,CAL_GET_AVAILABLE_SLOTS_INFO; CAL_POST_NEW_BOOKING_REQUEST; GOOGLECALENDAR_CREATE_EVENT; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_GET_CALENDAR_PROFILE; GOOGLECALENDAR_PATCH_EVENT,GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_CREATE_EVENT,GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_GET_CALENDAR_PROFILE; CAL_GET_AVAILABLE_SLOTS_INFO; CAL_POST_NEW_BOOKING_REQUEST; GOOGLECALENDAR_PATCH_EVENT,cal; googlecalendar,2.85,2.85,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-007-q7.json,1.0,group 2 <- GOOGLECALENDAR_CREATE_EVENT (high),True
